"ID","event_type","event_item","answer","event_comp","item_id","mean_event_item","sd_event_item"
2448,"indiff","In einem zufällig ausgewählten Jahr werden in Deutschland im April NICHT mehr Blumenarten blühen als im März.",90,"neg","59",64.4375,23.7499575551403
2448,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT nur ein Kind.",40,"neg","53",59.96875,14.9978157011763
2448,"indiff","Eine zufällig ausgewählte Person in Deutschland liest wöchentlich Bücher.",38,"pos","72",32.625,20.515533060932
2448,"indiff","Eine zufällig ausgewählte Person in Deutschland schon einmal Geld an eine wohltätige Organisation gespendet.",80,"pos","54",59.125,25.1328727033457
2448,"indiff","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regemäßig Zeitung.",50,"neg","71",37.78125,20.5327973283971
2448,"indiff","Eine zufällig ausgewählte Person in Deutschland besitzt einen oder mehrere Hunde.",35,"pos","70",30,14.4534849017962
2448,"indiff","Eine zufällig ausgewählte Person in Deutschland besitzt ein Auto.",60,"pos","52",61.0625,16.7619721297173
2448,"indiff","Eine zufällig ausgewählte Person in Deutschland kann Ski fahren.",30,"pos","58",34.53125,19.0059148263665
2448,"indiff","In einem zufällig ausgewählten Haushalt in Deutschland gibt es mehr als zwei Haushaltsmitglieder.",32,"pos","63",49.8125,18.6935170753168
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland hat innerhalb der letzten Woche KEIN Buch zu Ende gelesen.",4,"neg","95",22.4666666666667,18.6311079063533
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland schaut täglich YouTube-Videos.",43,"pos","97",46.7333333333333,23.2275306870572
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland ist NICHT verheiratet.",53,"neg","78",39.4,12.4579292019179
2447,"indiff","In einem zufällig ausgewählten Jahr wird die Blumenblüte im Rheintal vor März beginnen.",2,"pos","85",29.9555555555556,23.8441488492132
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland wohnt in Süddeutschland.",33,"pos","84",35.6,13.7830594307914
2447,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat mehr als zwei Kinder.",23,"pos","79",27,14.2541859880464
2447,"indiff","In einem zufällig ausgewählten deutschen Haushalt gibt es einen Trockner.",28,"pos","82",42.8222222222222,22.6206752661133
2447,"indiff","Ein zufällig ausgewählter Haushalt in Deutschland besitzt ein oder mehrere Haustiere.",42,"pos","94",46.9777777777778,18.4704787663608
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als zwei Geschwister.",19,"neg","87",28.1333333333333,17.0834848478129
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland wird irgendwann an Krebs sterben.",24,"pos","76",33.4666666666667,19.4171901347047
2447,"indiff","An einem zufällig ausgewählten Tag im Januar wird die Durchschnittstemperatur in Deutschland NICHT über 0°C liegen.",50,"neg","74",61.0222222222222,26.0458414835432
2447,"indiff","In einem zufällig ausgewählten Jahr werden in Deutschland im April NICHT mehr Blumen blühen als im März.",72,"neg","89",73.3777777777778,23.6559514795757
2447,"indiff","Eine zufällig ausgewählte deutsche Person besucht an Weihnachten NICHT die Kirche.",4,"neg","90",31.4888888888889,19.1805088355841
2447,"indiff","Ein(e) zufällig ausgewählte(r) Student(in) in Deutschland hat KEINE Erfahrung mit dem Programmieren am Computer.",90,"neg","75",35.8666666666667,23.548402763824
2447,"indiff","Ein zufällig ausgewähltes deutsches Schulkind lernt NICHT in der Schule ein Instrument zu spielen.",0,"neg","86",38.4,29.386453279762
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland ist Fan eines Fußballvereins.",60,"pos","80",55.1111111111111,20.5085594350508
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT wöchentlich.",42,"neg","98",46.7333333333333,20.9115018372882
2447,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland wurde NICHT in Deutschland hergestellt.",23,"neg","81",49.0888888888889,20.3914222409841
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland trainiert täglich.",23,"pos","88",25,19.7955458718277
2447,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT über 4 Stunden liegen.",38,"neg","91",69.5777777777778,22.5504372955875
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland isst täglich Früchte.",83,"pos","93",57.1111111111111,23.0850426016326
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland ist noch NIE im Mittelmeer geschwommen.",55,"neg","83",41.5555555555556,26.33659358414
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter wöchentlich.",35,"pos","96",34.9111111111111,21.0084639028073
2447,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland über 15 °C liegen.",40,"pos","92",52.0888888888889,14.7953036501793
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland, die über 20 Jahre alt ist, hat einen Führerschein.",85,"pos","77",73.4888888888889,12.5871908596547
2447,"indiff","Ein(e) zufällig ausgewählte(r) Student(in) in Deutschland hat ein bisschen Erfahrung mit dem Programmieren am Computer.",30,"pos","75",39.3777777777778,22.1033614153727
2447,"indiff","Ein zufällig ausgewähltes deutsches Schulkind lernt in der Schule ein Instrument zu spielen.",0,"pos","86",34.8222222222222,24.4375724959528
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland hat innerhalb der letzten Woche ein Buch zu Ende gelesen.",15,"pos","95",22.4222222222222,14.9034603804999
2447,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland NICHT über 15 °C liegen.",40,"neg","92",50.3111111111111,19.7528159352974
2447,"indiff","In einem zufällig ausgewählten Jahr wird die Blumenblüte im Rheintal NICHT vor März beginnen.",1,"neg","85",39.6,29.4459443109512
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland trainiert NICHT täglich.",23,"neg","88",23.4444444444444,18.5515933591057
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland, die über 20 Jahre alt ist, hat KEINEN Führerschein.",84,"neg","77",74.7333333333333,13.1691788934342
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland hat mehr als zwei Geschwister.",22,"pos","87",24.2666666666667,13.3184765713582
2447,"indiff","In einem zufällig ausgewählten deutschen Haushalt gibt es KEINEN Trockner.",45,"neg","82",44.3333333333333,22.3667773108405
2447,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland wurde in Deutschland hergestellt.",42,"pos","81",48.0666666666667,20.0413209508392
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland ist schon einmal im Mittelmeer geschwommen.",55,"pos","83",39.8444444444444,24.6926153439698
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland wird NICHT irgendwann an Krebs sterben.",22,"neg","76",34.0666666666667,19.1090173858978
2447,"indiff","An einem zufällig ausgewählten Tag im Januar wird die Durchschnittstemperatur in Deutschland über 0°C liegen.",50,"pos","74",51.6888888888889,25.3590778279264
2447,"indiff","Eine zufällig ausgewählte deutsche Person besucht an Weihnachten die Kirche.",8,"pos","90",34.6,19.6993308608094
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland ist verheiratet.",56,"pos","78",41.0888888888889,14.7599307435894
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt wöchentlich Facebook.",30,"pos","98",48.2666666666667,24.5915728359423
2447,"indiff","In einem zufällig ausgewählten Jahr werden in Deutschland im April mehr Blumen blühen als im März.",80,"pos","89",70,27.1410457358659
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland isst NICHT täglich Früchte.",40,"neg","93",60.6666666666667,24.2702586419151
2447,"indiff","Ein zufällig ausgewählter Haushalt in Deutschland besitzt KEINE Haustiere.",35,"neg","94",52.2888888888889,17.6488761195388
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland ist NICHT Fan eines Fußballvereins.",55,"neg","80",54.2444444444444,20.0761680918577
2447,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT mehr als zwei Kinder.",22,"neg","79",27.6,13.1778050317397
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland schaut NICHT täglich YouTube-Videos.",25,"neg","97",48.7333333333333,25.0185385809658
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT wöchentlich.",40,"neg","96",36.4222222222222,21.5980732399158
2447,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland über 4 Stunden liegen.",28,"pos","91",63.4222222222222,26.8298416700584
2447,"indiff","Eine zufällig ausgewählte Person in Deutschland wohnt NICHT in Süddeutschland.",67,"neg","84",41.4,17.2091413340278
2446,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland ist von einer deutschen Automarke.",60,"pos","5",59.6315789473684,18.5856978617192
2446,"indiff","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 36°C oder mehr erreichen.",60,"pos","8",58.8947368421053,28.2592146881993
2446,"indiff","In einem zufällig ausgewählten Jahr wird den ganzen Mai über Schnee auf dem Gipfel der Zugspitze in Deutschland sein.",40,"pos","16",53.4736842105263,31.2000838894448
2446,"indiff","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland unter -15°C liegen.",30,"pos","20",30.7105263157895,30.0979552998043
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland im Alter von 20 bis 25 Jahren studiert an einer Universität oder Hochschule.",50,"pos","26",44.3421052631579,15.3293153454938
2446,"indiff","An einem zufällig ausgewählten Tag im Oktober wird die Durchschnittstemperatur in Deutschland über 10 °C liegen.",40,"pos","1",59.5263157894737,23.9512306766189
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt monatlich Twitter.",30,"pos","15",40.1052631578947,22.2380116183909
2446,"indiff","Eine zufällig ausgewählte deutsche Person kann sich NICHT fließend auf Englisch unterhalten.",60,"neg","17",44.8421052631579,20.5643700211555
2446,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat zwei oder mehr Kinder.",30,"pos","4",43.3157894736842,17.3891940088897
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland über 30 Jahre ist NICHT verheiratet.",60,"neg","3",51.5,14.9354466812201
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland hat KEINEN Führerschein.",70,"neg","2",70.5263157894737,13.0668485873867
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich Bücher.",50,"neg","23",25.4210526315789,16.3783502105303
2446,"indiff","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland über 0 °C liegen.",60,"pos","12",64.3947368421053,22.1866035470935
2446,"indiff","In einem zufällig ausgewählten Jahr werden die Weinreben im Rheintal NICHT vor Mai blühen.",50,"neg","19",55.3421052631579,23.385461313677
2446,"indiff","Die Anzahl der Katzen ist größer als die Anzahl der Hunde in einer zufällig ausgewählten deutschen Stadt.",60,"pos","18",51.6842105263158,24.1169507094502
2446,"indiff","Ein zufällig ausgewählte deutsche Hochschulstudent studiert in den Bereichen Technik und Ingenieurwesen.",20,"pos","7",26.2631578947368,16.1239861789422
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland liest NICHT monatlich Bücher.",50,"neg","14",54.3684210526316,23.8943859205594
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als drei Gemüsesorten.",10,"neg","10",33.3684210526316,24.4025043604374
2446,"indiff","An einem zufällig ausgewählten Tag in Hamburg wird es NICHT länger als 2 Stunden am Stück regnen.",50,"neg","22",35.2368421052632,22.1840388330747
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT täglich.",80,"neg","25",42.7368421052632,20.5566905141201
2446,"indiff","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 4 Stockwerke.",60,"neg","9",26.1578947368421,14.4606199930437
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland war schon einmal in Japan.",15,"pos","13",8.71052631578947,8.13038310568664
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland hat ein Twitter-Konto.",20,"pos","24",37.3421052631579,18.7707021795389
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland geht täglich im Durchschnitt NICHT mehr als 2000 Schritte.",20,"neg","11",62.7631578947368,24.8970140514299
2446,"indiff","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Auto zur Arbeit.",50,"neg","6",61.1842105263158,19.8165304503492
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland besucht an Weihnachten NICHT die Kirche.",40,"neg","21",41.8947368421053,22.6235819011266
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland war noch NICHT in Japan.",20,"neg","13",9.63157894736842,8.1054571294519
2446,"indiff","Eine zufällig ausgewählte deutsche Person kann sich fließend auf Englisch unterhalten.",30,"pos","17",42.9210526315789,18.386807225375
2446,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT zwei oder mehr Kinder.",20,"neg","4",44.9210526315789,20.2476312647923
2446,"indiff","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland NICHT unter -15°C liegen.",50,"neg","20",34.4210526315789,31.7061095476219
2446,"indiff","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 36°C oder mehr erreichen.",90,"neg","8",56.6578947368421,32.9210983986319
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland hat einen Führerschein.",40,"pos","2",67.9736842105263,15.1327224504531
2446,"indiff","Ein zufällig ausgewählte deutsche Hochschulstudent studiert NICHT in den Bereichen Technik und Ingenieurwesen.",30,"neg","7",28.3157894736842,16.2482519029103
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als drei Gemüsesorten.",10,"pos","10",34.0526315789474,22.8685401375505
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland über 30 Jahre ist verheiratet.",60,"pos","3",49.8421052631579,18.2305450776014
2446,"indiff","An einem zufällig ausgewählten Tag im Oktober wird die Durchschnittstemperatur in Deutschland NICHT über 10 °C liegen.",40,"neg","1",61.3157894736842,22.5113848231774
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland besucht an Weihnachten die Kirche.",40,"pos","21",41,20.9697336590079
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland liest monatlich Bücher.",20,"pos","14",46.1578947368421,24.1420641270158
2446,"indiff","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 4 Stockwerke.",40,"pos","9",30.6052631578947,23.3996297888065
2446,"indiff","Ein zufällig ausgewählter Pendler fährt mit dem Auto zur Arbeit.",50,"pos","6",60.3684210526316,19.3102984043896
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt täglich Facebook.",40,"pos","25",40.8684210526316,19.9664191766286
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland geht täglich im Durchschnitt mehr als 2000 Schritte.",20,"pos","11",60.1315789473684,23.0934307409161
2446,"indiff","In einem zufällig ausgewählten Jahr werden die Weinreben im Rheintal vor Mai blühen.",50,"pos","19",40.8157894736842,20.6356491108167
2446,"indiff","Die Anzahl der Katzen ist NICHT größer als die Anzahl der Hunde in einer zufällig ausgewählten deutschen Stadt.",80,"neg","18",55.2894736842105,24.4273969968114
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland im Alter von 20 bis 25 Jahren studiert NICHT an einer Universität oder Hochschule.",60,"neg","26",45.0789473684211,15.7297816670942
2446,"indiff","An einem zufällig ausgewählten Tag in Hamburg wird es länger als 2 Stunden am Stück regnen.",50,"pos","22",33.5526315789474,22.7283575326258
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland liest täglich Bücher.",40,"pos","23",25.6052631578947,19.6187162068406
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT monatlich.",70,"neg","15",43.3421052631579,24.922882480238
2446,"indiff","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland NICHT über 0 °C liegen.",80,"neg","12",63.7105263157895,24.8714618776565
2446,"indiff","In einem zufällig ausgewählten Jahr wird den ganzen Mai über KEIN Schnee auf dem Gipfel der Zugspitze in Deutschland sein.",50,"neg","16",71.5789473684211,25.2892794068173
2446,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland ist NICHT von einer deutschen Automarke.",40,"neg","5",60.7631578947368,17.8529037845938
2446,"indiff","Eine zufällig ausgewählte Person in Deutschland hat KEIN Twitter-Konto.",40,"neg","24",38.7894736842105,21.0085669716426
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT wöchentlich.",30,"neg","96",36.4222222222222,21.5980732399158
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt wöchentlich Facebook.",40,"pos","98",48.2666666666667,24.5915728359423
2445,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland NICHT über 15 °C liegen.",50,"neg","92",50.3111111111111,19.7528159352974
2445,"indiff","Eine zufällig ausgewählte deutsche Person besucht an Weihnachten die Kirche.",70,"pos","90",34.6,19.6993308608094
2445,"indiff","Ein zufällig ausgewählter Haushalt in Deutschland besitzt KEINE Haustiere.",40,"neg","94",52.2888888888889,17.6488761195388
2445,"indiff","In einem zufällig ausgewählten Jahr wird die Blumenblüte im Rheintal NICHT vor März beginnen.",30,"neg","85",39.6,29.4459443109512
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland wird NICHT irgendwann an Krebs sterben.",40,"neg","76",34.0666666666667,19.1090173858978
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland trainiert NICHT täglich.",30,"neg","88",23.4444444444444,18.5515933591057
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland, die über 20 Jahre alt ist, hat KEINEN Führerschein.",70,"neg","77",74.7333333333333,13.1691788934342
2445,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland wurde in Deutschland hergestellt.",50,"pos","81",48.0666666666667,20.0413209508392
2445,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT mehr als zwei Kinder.",20,"neg","79",27.6,13.1778050317397
2445,"indiff","In einem zufällig ausgewählten deutschen Haushalt gibt es KEINEN Trockner.",10,"neg","82",44.3333333333333,22.3667773108405
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland ist verheiratet.",40,"pos","78",41.0888888888889,14.7599307435894
2445,"indiff","Ein zufällig ausgewähltes deutsches Schulkind lernt in der Schule ein Instrument zu spielen.",60,"pos","86",34.8222222222222,24.4375724959528
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland hat mehr als zwei Geschwister.",30,"pos","87",24.2666666666667,13.3184765713582
2445,"indiff","Ein(e) zufällig ausgewählte(r) Student(in) in Deutschland hat ein bisschen Erfahrung mit dem Programmieren am Computer.",30,"pos","75",39.3777777777778,22.1033614153727
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland ist NICHT Fan eines Fußballvereins.",60,"neg","80",54.2444444444444,20.0761680918577
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland schaut NICHT täglich YouTube-Videos.",80,"neg","97",48.7333333333333,25.0185385809658
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland isst NICHT täglich Früchte.",70,"neg","93",60.6666666666667,24.2702586419151
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland hat innerhalb der letzten Woche ein Buch zu Ende gelesen.",20,"pos","95",22.4222222222222,14.9034603804999
2445,"indiff","An einem zufällig ausgewählten Tag im Januar wird die Durchschnittstemperatur in Deutschland über 0°C liegen.",60,"pos","74",51.6888888888889,25.3590778279264
2445,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland über 4 Stunden liegen.",70,"pos","91",63.4222222222222,26.8298416700584
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland ist schon einmal im Mittelmeer geschwommen.",50,"pos","83",39.8444444444444,24.6926153439698
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland wohnt NICHT in Süddeutschland.",50,"neg","84",41.4,17.2091413340278
2445,"indiff","In einem zufällig ausgewählten Jahr werden in Deutschland im April mehr Blumen blühen als im März.",80,"pos","89",70,27.1410457358659
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland ist NICHT verheiratet.",35,"neg","78",39.4,12.4579292019179
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT wöchentlich.",60,"neg","98",46.7333333333333,20.9115018372882
2445,"indiff","In einem zufällig ausgewählten Jahr werden in Deutschland im April NICHT mehr Blumen blühen als im März.",80,"neg","89",73.3777777777778,23.6559514795757
2445,"indiff","An einem zufällig ausgewählten Tag im Januar wird die Durchschnittstemperatur in Deutschland NICHT über 0°C liegen.",80,"neg","74",61.0222222222222,26.0458414835432
2445,"indiff","Ein zufällig ausgewähltes deutsches Schulkind lernt NICHT in der Schule ein Instrument zu spielen.",50,"neg","86",38.4,29.386453279762
2445,"indiff","Ein zufällig ausgewählter Haushalt in Deutschland besitzt ein oder mehrere Haustiere.",40,"pos","94",46.9777777777778,18.4704787663608
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland, die über 20 Jahre alt ist, hat einen Führerschein.",70,"pos","77",73.4888888888889,12.5871908596547
2445,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT über 4 Stunden liegen.",80,"neg","91",69.5777777777778,22.5504372955875
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als zwei Geschwister.",40,"neg","87",28.1333333333333,17.0834848478129
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland ist noch NIE im Mittelmeer geschwommen.",60,"neg","83",41.5555555555556,26.33659358414
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland trainiert täglich.",30,"pos","88",25,19.7955458718277
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland ist Fan eines Fußballvereins.",40,"pos","80",55.1111111111111,20.5085594350508
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland schaut täglich YouTube-Videos.",60,"pos","97",46.7333333333333,23.2275306870572
2445,"indiff","In einem zufällig ausgewählten deutschen Haushalt gibt es einen Trockner.",5,"pos","82",42.8222222222222,22.6206752661133
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter wöchentlich.",30,"pos","96",34.9111111111111,21.0084639028073
2445,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland wurde NICHT in Deutschland hergestellt.",50,"neg","81",49.0888888888889,20.3914222409841
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland wohnt in Süddeutschland.",30,"pos","84",35.6,13.7830594307914
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland wird irgendwann an Krebs sterben.",30,"pos","76",33.4666666666667,19.4171901347047
2445,"indiff","In einem zufällig ausgewählten Jahr wird die Blumenblüte im Rheintal vor März beginnen.",20,"pos","85",29.9555555555556,23.8441488492132
2445,"indiff","Eine zufällig ausgewählte deutsche Person besucht an Weihnachten NICHT die Kirche.",70,"neg","90",31.4888888888889,19.1805088355841
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland hat innerhalb der letzten Woche KEIN Buch zu Ende gelesen.",30,"neg","95",22.4666666666667,18.6311079063533
2445,"indiff","Ein(e) zufällig ausgewählte(r) Student(in) in Deutschland hat KEINE Erfahrung mit dem Programmieren am Computer.",60,"neg","75",35.8666666666667,23.548402763824
2445,"indiff","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland über 15 °C liegen.",50,"pos","92",52.0888888888889,14.7953036501793
2445,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat mehr als zwei Kinder.",30,"pos","79",27,14.2541859880464
2445,"indiff","Eine zufällig ausgewählte Person in Deutschland isst täglich Früchte.",90,"pos","93",57.1111111111111,23.0850426016326
2443,"indiff","Ein zufällig ausgewählter Pendler fährt mit dem Auto zur Arbeit.",90,"pos","6",60.3684210526316,19.3102984043896
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland im Alter von 20 bis 25 Jahren studiert NICHT an einer Universität oder Hochschule.",35,"neg","26",45.0789473684211,15.7297816670942
2443,"indiff","Ein zufällig ausgewählte deutsche Hochschulstudent studiert NICHT in den Bereichen Technik und Ingenieurwesen.",10,"neg","7",28.3157894736842,16.2482519029103
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland liest täglich Bücher.",50,"pos","23",25.6052631578947,19.6187162068406
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland hat einen Führerschein.",35,"pos","2",67.9736842105263,15.1327224504531
2443,"indiff","In einem zufällig ausgewählten Jahr wird den ganzen Mai über KEIN Schnee auf dem Gipfel der Zugspitze in Deutschland sein.",80,"neg","16",71.5789473684211,25.2892794068173
2443,"indiff","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland NICHT über 0 °C liegen.",25,"neg","12",63.7105263157895,24.8714618776565
2443,"indiff","Die Anzahl der Katzen ist NICHT größer als die Anzahl der Hunde in einer zufällig ausgewählten deutschen Stadt.",50,"neg","18",55.2894736842105,24.4273969968114
2443,"indiff","Eine zufällig ausgewählte deutsche Person kann sich fließend auf Englisch unterhalten.",20,"pos","17",42.9210526315789,18.386807225375
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland hat KEIN Twitter-Konto.",25,"neg","24",38.7894736842105,21.0085669716426
2443,"indiff","An einem zufällig ausgewählten Tag im Oktober wird die Durchschnittstemperatur in Deutschland NICHT über 10 °C liegen.",40,"neg","1",61.3157894736842,22.5113848231774
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland besucht an Weihnachten die Kirche.",30,"pos","21",41,20.9697336590079
2443,"indiff","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland ist NICHT von einer deutschen Automarke.",30,"neg","5",60.7631578947368,17.8529037845938
2443,"indiff","In einem zufällig ausgewählten Jahr werden die Weinreben im Rheintal vor Mai blühen.",50,"pos","19",40.8157894736842,20.6356491108167
2443,"indiff","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 36°C oder mehr erreichen.",30,"neg","8",56.6578947368421,32.9210983986319
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland liest monatlich Bücher.",20,"pos","14",46.1578947368421,24.1420641270158
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland geht täglich im Durchschnitt mehr als 2000 Schritte.",67,"pos","11",60.1315789473684,23.0934307409161
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT monatlich.",30,"neg","15",43.3421052631579,24.922882480238
2443,"indiff","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 4 Stockwerke.",25,"pos","9",30.6052631578947,23.3996297888065
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland war noch NICHT in Japan.",3,"neg","13",9.63157894736842,8.1054571294519
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland nutzt täglich Facebook.",10,"pos","25",40.8684210526316,19.9664191766286
2443,"indiff","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT zwei oder mehr Kinder.",30,"neg","4",44.9210526315789,20.2476312647923
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland über 30 Jahre ist verheiratet.",20,"pos","3",49.8421052631579,18.2305450776014
2443,"indiff","An einem zufällig ausgewählten Tag in Hamburg wird es länger als 2 Stunden am Stück regnen.",5,"pos","22",33.5526315789474,22.7283575326258
2443,"indiff","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland NICHT unter -15°C liegen.",1,"neg","20",34.4210526315789,31.7061095476219
2443,"indiff","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als drei Gemüsesorten.",10,"pos","10",34.0526315789474,22.8685401375505
